	Unnamed: 0	label	sentence	pos	v_index
1573	1573	1	Sometimes he still saw the brushstrokes,  asitwere,  naked way,  sothat his earlier thoughts of garden had to be undone,  the idea of black wings to be stripped the painted leafage,  the vulgar idea of blood splashes washed the notation of geraniums.	verb	29
1574	1574	1	The yellow chair,  besides being brushstrokes and pigment,  besides being a yellow chair,  was one of twelve bought for a company of artists who were to inhabit the Yellow House,  the white walls of which should blaze sunflowers as the windows of Gothic cathedrals blazed coloured light.	verb	36
1575	1575	1	The yellow chair,  besides being brushstrokes and pigment,  besides being a yellow chair,  was one of twelve bought for a company of artists who were to inhabit the Yellow House,  the white walls of which should blaze sunflowers as the windows of Gothic cathedrals blazed coloured light.	verb	45
1576	1576	1	Not only metaphor:  cultural motif,  immanent religion,  a faith and a church.	verb	4
1577	1577	1	He thought of thick,  fat,  hot motorways carving land.	verb	7
1578	1578	1	"He also kissed Frederica and introduced the woman,  fumbling her name,  as "" a colleague "" and Frederica as "" Frederica—  you must forgive me,  I never know what name you re working,  women days are so protean. """	verb	8
1579	1579	1	Frederica Potter,  Radio 3 Critics ' Forum.	verb	6
1580	1580	1	She negotiated a free catalogue.	verb	1
1581	1581	1	The arrested water shone and danced.	verb	1
1582	1582	1	The arrested water shone and danced.	verb	5
1583	1583	1	To name an object is to suppress three-quarters of the enjoyment of the poem,  which is created by the gradual pleasure of apprehending it.	verb	6
1584	1584	1	To name an object is to suppress three-quarters of the enjoyment of the poem,  which is created by the gradual pleasure of apprehending it.	verb	22
1585	1585	1	But she looked briefly down,  dazzled by the flowing skin of worked and delicate colour;  the blue and rose tourbillons of the mistral on the sea,  the prismatically sliced frosty nimbus round the mysterious squat stacks.	verb	5
1586	1586	1	But she looked briefly down,  dazzled by the flowing skin of worked and delicate colour;  the blue and rose tourbillons of the mistral on the sea,  the prismatically sliced frosty nimbus round the mysterious squat stacks.	verb	9
1587	1587	1	But she looked briefly down,  dazzled by the flowing skin of worked and delicate colour;  the blue and rose tourbillons of the mistral on the sea,  the prismatically sliced frosty nimbus round the mysterious squat stacks.	verb	13
1588	1588	1	But she looked briefly down,  dazzled by the flowing skin of worked and delicate colour;  the blue and rose tourbillons of the mistral on the sea,  the prismatically sliced frosty nimbus round the mysterious squat stacks.	verb	28
1589	1589	1	He was raw bad news,  more raw as he grew older,  which was not perhaps quite what he had expected.	verb	7
1590	1590	1	Although he was fourteen years younger than Alexander,  Daniel too was the habit of thinking of himself a survivor,  a battered and grizzled survivor.	verb	24
1591	1591	1	Alexander,  always a connoisseur of garments,  realised that Frederica had changed her style,  that the clothes the young creatures were wearing could be described as a parody of the clothes Frederica had worn their age,  and that Frederica 's new style was not unrelated shift.	verb	26
1592	1592	1	There she was in a conventional two-piece suit,  fine dark wool,  muted geometrical pattern greens and unexpected straw browns,  caught at the waist—  still very thin—  to give the effect of a bustle,  the skirt long and straight to the knee.	verb	11
1593	1593	1	He remarked the parody.	verb	4
1594	1594	1	Pencil skirts and batwing sweaters and spiky stilettos,  tottering their hard little behinds sticking out,  and all red lipstick.	verb	3
1595	1595	1	I could n't do the Forties bit atall,  padded shoulders and crêpy things,  ugh,  and pageboys—  I think it must have been purely Oedipal,  were my parents ' things,  dammit,  what I was getting.	verb	15
1596	1596	1	Like many hirsute men he had thinned alittle on top where once his black fur had been extravagant,  but he had a plentiful and prickling black beard,  and his body was still compact and very heavy.	verb	14
1597	1597	1	His smooth brown hair was as thick as ever but shot now needles of glittering silver.	verb	15
1598	1598	1	"He told Frederica he preferred his androgynes to be more obscured,  more veiled,  more suggested,  and directed her attention "" Still-Life,  Fete Gloanec 1888 "" which various inanimate objects,  two ripe pears,  a dense bunch of flowers,  swam across a bright red table-top rimmed with a black ellipse."	verb	10
1599	1599	1	"He told Frederica he preferred his androgynes to be more obscured,  more veiled,  more suggested,  and directed her attention "" Still-Life,  Fete Gloanec 1888 "" which various inanimate objects,  two ripe pears,  a dense bunch of flowers,  swam across a bright red table-top rimmed with a black ellipse."	verb	12
1600	1600	1	Frederica informed him the catalogue that the vegetation was supposed to be a jocular portrait by Gauguin of Madeleine,  the pears her breasts,  the dense flowers her hair.	verb	21
1601	1601	1	Frederica informed him the catalogue that the vegetation was supposed to be a jocular portrait by Gauguin of Madeleine,  the pears her breasts,  the dense flowers her hair.	verb	25
1602	1602	1	""" You could read it another way, "" said Alexander,  interested now, "" you could read the pears as androgynous themselves,  as partly male. """	verb	19
1603	1603	1	""" You like to cork for your images,  do n't you,  Alexander? """	verb	4
1604	1604	1	They were beginning to attract a penumbra of gallery-goers,  asthough they were offering a guided tour.	verb	6
1605	1605	1	He remembered a straight mass of -gold hair,  in cold King 's Chapel,  more golden than foxy Frederica 's,  slowly settling onto a collar as the pins released their grip.	verb	16
1606	1606	1	The sexless voices rose in the cold.	verb	1
1607	1607	1	""" Herod then wrath was filled. """	verb	6
1608	1608	1	The voices played the slaughter of the innocents,  treble and descant hunting eachother,  while she bowed her head,  unable to sing tune.	verb	5
